clip_id,minADE,parquet_index
88653a30-47e6-4f03-bc4a-9b9b6d2f10de,1.4817526,298
89ad3615-cbb3-4d51-800c-6732a652a7c1,5.646814,299
8ae913d5-1af2-43ec-af47-ca694d5d540b,2.7919052,300
8b275ad7-32be-49ed-ae9b-4760978bb05f,0.8232212,301
8c73038e-628a-47fd-89a8-0d5194288af2,0.91216743,302
8d00cd8b-109d-4394-a2f6-0c8905b4ad5c,4.6264095,303
8dc3a637-91ff-417c-add5-e92065c970cf,0.2793412,304
8e957be7-0d71-4b37-b809-74d8e5784458,2.4290938,305
9135dd48-9855-4da0-8e19-1b373f0b5507,0.5239754,306
9bc8c6a7-9f25-49b5-b004-c8e6e63119ce,0.9624369,307
9cfd6fb1-b7b0-47f8-9eac-6e0a3e680960,0.2165307,308
9ee988e7-c1a0-4ad5-b836-04c036d3281f,1.2043145,309
a501bbed-f4ef-404f-9292-77365233dc31,0.9439191,310
a5a9d3f9-a43e-4390-bb92-c560707047b8,0.4556777,311
a66d5f9b-783c-416d-8c45-b2e269300bd8,0.7562601,312
a9f2bcf2-62f7-4de9-b35f-9d76c5de1b39,0.47837472,313
aa0f07b1-e733-48d7-ae95-ef7ff94df6ca,0.98984927,314
ac70bd76-e6fa-4e5d-a28b-1cdeb17a2404,0.17772096,315
af8d6b19-5874-4f0a-bbf5-3f47bd5d1974,0.3354206,316
b874a6b1-9184-4194-a81c-1e97fa71e916,2.1487453,317
bb3d07b0-5752-4baf-b6ec-060fba97b8e1,0.016033832,318
bd235965-8bad-436e-8d0a-27b689a25e4c,0.6004409,319
bdbda6b1-cf38-47c9-afef-42d8c4aa7e86,0.8736157,320
bde3369a-7c7d-4b95-ae9e-50abd73716ed,0.777931,321
be042473-b359-4d08-b75d-850cd838224a,0.5567765,322
c3a5488e-920b-44e1-84c9-b972fa1ceac1,0.91495466,323
c76c6128-fabf-424a-b0a8-ae3de59c97db,0.22577822,324
c83c20cf-4730-4402-a402-38cd76e03306,0.60730475,325
c8d2b0b2-4d1d-4801-8986-b2466adb61ba,1.2748396,326
c92019bd-e2bf-4ed4-8381-08ef8cf95378,0.6464419,327
cb46a939-2ef3-4946-b1d7-7851fe28c5c3,0.41585475,328
ce63702c-4348-4d1f-948a-bfc2f623e57f,0.3491447,329
d0a1cd46-190a-47ca-b569-84048421f147,0.19951853,330
d6a5dca2-2a47-4b91-b86c-2caa1dec1c89,0.6319051,331
d7a69e65-8316-4526-908f-5a5814b76f1b,0.3049142,332
dc479c1b-f73d-4068-ad62-6893c7dce0dd,0.11998747,333
dc82816e-f9f7-42cf-949b-cb355914f119,0.58076465,334
e0c635d2-0147-4508-8e54-47310cdab2b5,4.8882303,335
e18387d2-3061-49ed-b1cd-3442a3331b2c,0.17083117,336
eb847f76-c038-4ff4-aed8-68193e25e687,0.41697353,337
f03c72e8-650f-4d88-863c-8c5195f5c0c1,0.534571,338
f0979e70-f5ef-4422-b65b-125500f84c3f,0.81318295,339
f1b79dca-3f98-4fe9-aca9-352c511ea6af,1.2490172,340
f1d7e59f-32ab-4251-a5e6-c16e65b650a3,0.023503996,341
f2ae317b-1f96-4811-b970-5bbb1207ed1c,0.56240803,342
f2c53ae4-362a-4a83-a157-f7b713b943bf,0.73049176,343
f2e54421-12df-461b-b6a2-464235f5efa7,0.43879065,344
f392da2d-fe61-4412-9c88-71f6ac5ad9ba,1.5073047,345
f46ca521-3b78-4d41-ba72-b3cfa2865927,1.0720762,346
f46ebc5c-2f0b-458d-8fda-156364ff1a7f,0.3091101,347
fe1ec343-6eff-4e12-8674-a908d687fdeb,0.17239189,348
0103cc09-2df6-4ad0-bd5d-955a45f6d65f,1.833764,349
03aa0b51-e2f3-49c7-a3a5-7044dc343b35,0.6794746,350
04bd6a46-5384-47a4-9dc6-2b45b661e541,2.2211144,351
069a8056-5ebe-4816-9024-b101ec1311b9,3.540833,352
09b79758-3e28-46a4-b1ed-b473ca666e10,11.062225,353
0aa7a6d9-ef8b-489b-8575-59b77a1cbfbb,1.8792995,354
0ca9938e-ce18-42d8-8052-cf771fc3d926,2.1970139,355
15564bed-2200-442d-9015-e1616091ab77,1.5013933,356
